state,ref_cv,test,cv_time
"(2, 0, 2, 0)",0.9366347469220246,0.916083916083916,0.02444104299996752
"(2, 0, 2, 1)",0.9436935704514365,0.9230769230769231,0.024073920000034832
"(2, 0, 2, 2)",0.9436935704514365,0.9230769230769231,0.023991577000003872
"(2, 0, 3, 0)",0.9366621067031463,0.916083916083916,0.023305837999998857
"(2, 0, 3, 1)",0.9437209302325582,0.9230769230769231,0.02304921400002513
"(2, 0, 3, 2)",0.9437209302325582,0.9230769230769231,0.023088970999992853
"(2, 0, 4, 0)",0.9249794801641587,0.9090909090909091,0.022670484999991913
"(2, 0, 4, 1)",0.9437209302325582,0.9020979020979021,0.02331064999998489
"(2, 0, 4, 2)",0.9437209302325582,0.9020979020979021,0.022749585000042316
"(2, 1, 0, 0)",0.9366347469220246,0.916083916083916,0.022171071000002485
"(2, 1, 0, 1)",0.9436935704514365,0.9230769230769231,0.026487250000002405
"(2, 1, 0, 2)",0.9436935704514365,0.9230769230769231,0.040961656999968454
"(2, 1, 1, 0)",0.9366347469220246,0.916083916083916,0.047572301000002426
"(2, 1, 1, 1)",0.9436935704514365,0.9230769230769231,0.046272024999950645
"(2, 1, 1, 2)",0.9436935704514365,0.9230769230769231,0.04833579999996118
"(2, 1, 2, 0)",0.9366347469220246,0.916083916083916,0.04799666700000671
"(2, 1, 2, 1)",0.9436935704514365,0.9230769230769231,0.04857250500003829
"(2, 1, 2, 2)",0.9436935704514365,0.9230769230769231,0.052071117999958005
"(2, 1, 3, 0)",0.9366621067031463,0.916083916083916,0.03190777200001094
"(2, 1, 3, 1)",0.9437209302325582,0.9230769230769231,0.024883294000005662
"(2, 1, 3, 2)",0.9437209302325582,0.9230769230769231,0.02368588600000976
"(2, 1, 4, 0)",0.9249794801641587,0.9090909090909091,0.026034370999980183
"(2, 1, 4, 1)",0.9437209302325582,0.9020979020979021,0.026262512000016613
"(2, 1, 4, 2)",0.9437209302325582,0.9020979020979021,0.02616665400000784
"(2, 2, 0, 0)",0.941313269493844,0.9230769230769231,0.023336348999976053
"(2, 2, 0, 1)",0.9389603283173734,0.9300699300699301,0.024801178999950935
"(2, 2, 0, 2)",0.9389603283173734,0.9300699300699301,0.04866991000000098
"(2, 2, 1, 0)",0.941313269493844,0.9230769230769231,0.047811072000001786
"(2, 2, 1, 1)",0.9389603283173734,0.9300699300699301,0.04883308000000852
"(2, 2, 1, 2)",0.9389603283173734,0.9300699300699301,0.0405286889999843
"(2, 2, 2, 0)",0.941313269493844,0.9230769230769231,0.024366443999952025
"(2, 2, 2, 1)",0.9389603283173734,0.9300699300699301,0.023576466000008622
"(2, 2, 2, 2)",0.9389603283173734,0.9300699300699301,0.02332290900000089
"(2, 2, 3, 0)",0.9413406292749658,0.9230769230769231,0.02194216099996993
"(2, 2, 3, 1)",0.9389876880984952,0.9300699300699301,0.026565266999966752
"(2, 2, 3, 2)",0.9389876880984952,0.9300699300699301,0.02720294099998455
"(2, 2, 4, 0)",0.9296580027359781,0.916083916083916,0.02415741900000512
"(2, 2, 4, 1)",0.9389876880984952,0.9090909090909091,0.025769670999977734
"(2, 2, 4, 2)",0.9389876880984952,0.9090909090909091,0.024655943999960073
"(2, 3, 0, 0)",0.941313269493844,0.9230769230769231,0.024023822999993172
"(2, 3, 0, 1)",0.9413132694938442,0.9300699300699301,0.024635310999997273
"(2, 3, 0, 2)",0.9413132694938442,0.9300699300699301,0.02419933400000218
"(2, 3, 1, 0)",0.941313269493844,0.9230769230769231,0.023463993999996546
"(2, 3, 1, 1)",0.9413132694938442,0.9300699300699301,0.046648914999991575
"(2, 3, 1, 2)",0.9413132694938442,0.9300699300699301,0.05146706099998255
"(2, 3, 2, 0)",0.941313269493844,0.9230769230769231,0.054219729000010375
"(2, 3, 2, 1)",0.9413132694938442,0.9300699300699301,0.04817398299996967
"(2, 3, 2, 2)",0.9413132694938442,0.9300699300699301,0.04881480900002089
"(2, 3, 3, 0)",0.9413406292749658,0.9230769230769231,0.023051156000008177
"(2, 3, 3, 1)",0.941340629274966,0.9300699300699301,0.0231986140000231
"(2, 3, 3, 2)",0.941340629274966,0.9300699300699301,0.04658795999995391
"(2, 3, 4, 0)",0.9296580027359781,0.916083916083916,0.04693018200003962
"(2, 3, 4, 1)",0.941340629274966,0.9090909090909091,0.046758604999979525
"(2, 3, 4, 2)",0.941340629274966,0.9090909090909091,0.04646373799999992
"(2, 4, 0, 0)",0.9436935704514363,0.9230769230769231,0.04709269800002858
"(2, 4, 0, 1)",0.941340629274966,0.9300699300699301,0.04800510799998392
"(2, 4, 0, 2)",0.941340629274966,0.9300699300699301,0.04774544200000719
"(2, 4, 1, 0)",0.9436935704514363,0.9230769230769231,0.04711602899999434
"(2, 4, 1, 1)",0.941340629274966,0.9300699300699301,0.023241749000021628
"(2, 4, 1, 2)",0.941340629274966,0.9300699300699301,0.02502343999998402
"(2, 4, 2, 0)",0.9436935704514363,0.9230769230769231,0.02303391000003785
"(2, 4, 2, 1)",0.941340629274966,0.9300699300699301,0.022499691999996685
"(2, 4, 2, 2)",0.941340629274966,0.9300699300699301,0.02663745000000972
"(2, 4, 3, 0)",0.9436935704514363,0.9230769230769231,0.030228758999953698
"(2, 4, 3, 1)",0.941340629274966,0.9300699300699301,0.023240302000033353
"(2, 4, 3, 2)",0.941340629274966,0.9300699300699301,0.023561061999998856
"(2, 4, 4, 0)",0.9320109439124487,0.916083916083916,0.022161369999992075
"(2, 4, 4, 1)",0.941340629274966,0.9090909090909091,0.023748956999952497
"(2, 4, 4, 2)",0.941340629274966,0.9090909090909091,0.022410229999991316
"(2, 5, 0, 0)",0.9319015047879617,0.916083916083916,0.021340761999965707
"(2, 5, 0, 1)",0.9342818057455542,0.8881118881118881,0.02268593299999111
"(2, 5, 0, 2)",0.9342818057455542,0.8881118881118881,0.02241751000002523
"(2, 5, 1, 0)",0.9319015047879617,0.916083916083916,0.04160407599999871
"(2, 5, 1, 1)",0.9342818057455542,0.8881118881118881,0.043543152000040664
"(2, 5, 1, 2)",0.9342818057455542,0.8881118881118881,0.022956639000028645
"(2, 5, 2, 0)",0.9319015047879617,0.916083916083916,0.024503921000018636
"(2, 5, 2, 1)",0.9342818057455542,0.8881118881118881,0.02337821300000087
"(2, 5, 2, 2)",0.9342818057455542,0.8881118881118881,0.023225195999998505
"(2, 5, 3, 0)",0.9319015047879617,0.916083916083916,0.02425093600004402
"(2, 5, 3, 1)",0.9342818057455542,0.8881118881118881,0.02349347099999477
"(2, 5, 3, 2)",0.9342818057455542,0.8881118881118881,0.023211698000011438
"(2, 5, 4, 0)",0.9178932968536252,0.916083916083916,0.02235409399997934
"(2, 5, 4, 1)",0.9342818057455542,0.8881118881118881,0.0234910660000196
"(2, 5, 4, 2)",0.9342818057455542,0.8881118881118881,0.0250055459999885
"(2, 6, 0, 0)",0.9131600547195623,0.8881118881118881,0.02267130000001316
"(2, 6, 0, 1)",0.9272777017783858,0.8881118881118881,0.022338704999981474
"(2, 6, 0, 2)",0.9272777017783858,0.8881118881118881,0.02292317199999161
"(2, 6, 1, 0)",0.9131600547195623,0.8881118881118881,0.02429290099996706
"(2, 6, 1, 1)",0.9272777017783858,0.8881118881118881,0.021988131999989946
"(2, 6, 1, 2)",0.9272777017783858,0.8881118881118881,0.022932357999991382
"(2, 6, 2, 0)",0.9131600547195623,0.8881118881118881,0.047333363999996436
"(2, 6, 2, 1)",0.9272777017783858,0.8881118881118881,0.047153240000000096
"(2, 6, 2, 2)",0.9272777017783858,0.8881118881118881,0.043076416000019435
"(2, 6, 3, 0)",0.9131600547195623,0.8881118881118881,0.046333943999968596
"(2, 6, 3, 1)",0.9272777017783858,0.8881118881118881,0.04212271000000101
